SIPA Homegrown 2014 Batch,American Pale Ale,5.61,68.28,5.45
Summer Beer,Classic American Pilsner,5.66,13.24,3.78
Barley Wine - Brew With Jamil,Old Ale,11.58,59.38,12.57
10 Lb Pumpkin,Spice Herb or Vegetable Beer,9.12,18.94,29.55
Maple Sap Brown II,Specialty Beer,7.3,45.2,28.6
Foreign Extra Stout,Foreign Extra Stout,7.04,35.09,50
Rum And Raisin Stout,Imperial Stout,11.68,60.01,50
Old Codger,American Barleywine,10.42,195.44,16.58
Mørk Lager/Brooklyn,Oktoberfest/Märzen,5.67,24.65,11.84
Triple Double American Pale Ale,American Pale Ale,5.8,42.59,4.55
Fuggles Bitter,Extra Special/Strong Bitter (ESB),5.74,34.72,10.56
B & G Pliney,American IPA,7.31,212.18,5.41
Hefeweizen,Weissbier,6.57,31.27,3.23
Over Hopped Blue Moon,American Pale Ale,6.44,46.98,3.62
Pliny The Elder,American IPA,8,236.5,6.48
Oatmeal Stout,Oatmeal Stout,5.87,26.75,36.26
Imperial Red Ale,English Barleywine,8.56,48.01,14.73
Pliny The Elder With Fresh Hops,Imperial IPA,7.41,345.31,6.76
BB#56/BB#58 Trappist Trippel,Belgian Tripel,8.42,31.33,4.77
Hot Blonde With Melons,Fruit Beer,6.61,59.56,5.89
Nelson 1956,American IPA,8.53,54.79,5.65
Pekko IPA,American IPA,7.11,49.51,6.82
Black Hole Stout,Russian Imperial Stout,6.85,62.86,50
Stone IPA Clone (Edwort),American IPA,7.42,77.47,8.82
Simcoe/Amarillo New England IPA,American IPA,7.05,72.71,5.39
#4 -Lagery Ale L.A.,English IPA,5.89,46.1,6.15
Baltic Porter - With Coffee,Brown Porter,7,43.1,25.03
Doppel Bock,Doppelbock,13.49,6.51,18.7
Great Chain Of Being (Brett Trois),American IPA,7.18,59.65,7.28
J&K Carrot Cake,Spice Herb or Vegetable Beer,7.18,37.71,17.31
106 Bozark Wheat,American Wheat or Rye Beer,5.88,40.16,4.17
Waimea Session IPA,American IPA,5.02,93.75,4.48
Cerveza De Malto Seca,Dry Stout,4.29,38.44,34.37
Porter Recipe,Baltic Porter,6.11,34.08,20.14
Rye PA,American IPA,5.36,49.78,5.89
KB2015#3 - Belgian Caramel Wit,Belgian Specialty Ale,4.87,7.13,5.89
1845ESB II,Old Ale,5.24,46.12,20.93
Porter,Robust Porter,4.98,38.04,35.02
IPA Series #2 Of 3 (Red IPA),Specialty IPA: Red IPA,6.29,58.59,17.64
Way To Amarillo,American Pale Ale,5.23,49.96,11.89
Watermelon Kolsch,Kölsch,5.01,22.84,4.19
East India Porter,Robust Porter,6.11,65.15,38.75
81 Nettle And Spruce Saison,Saison,4.83,11.26,3.64
APA 11 24 18,American Pale Ale,5.41,39.06,9.59
Honey Wheat Aussie Draught,Premium American Lager,5.36,21.89,3.56
Gnarleywine,No Profile Selected,12.37,64.79,14.22
Citra Session IPA,American IPA,4.61,36.08,3.79
Flagship  NEIPA,American IPA,6.32,100.96,4.32
ESB,Strong Bitter,4.79,46.5,9.76
Raspberry Wheat Ale,American Wheat or Rye Beer,6.07,23.5,4.41
That's A Bingo! IIPA,Imperial IPA,9.67,177.8,9.57
HSD Clone,Extra Special/Strong Bitter (ESB),5.12,47.14,11.18
Funky Citrus,British Golden Ale,5.55,36.04,5.35
Helles,German Helles Exportbier,5.17,22.08,4.91
Amber/Gold Pale Ale,American Pale Ale,5.51,47.24,6.21
Ed's Longboard Lager,American Lager,5.47,13.18,3.97
SP Pale,American Pale Ale,5.51,40.39,6.32
Pecan Exbeeriment,Baltic Porter,5.05,20.71,27.9
A.B. Noble,Belgian Dubbel,4.38,15.13,17.18
Stout Lampy,Sweet Stout,4.57,50.27,38.78
Lys Kiwi,American Pale Ale,5.16,50.05,13.29
Bangers And Partial Mash,Special/Best/Premium Bitter,4.56,37.45,7.55
Light Saison,Saison,5.51,26.48,5.56
#15,Kölsch,5.51,25.56,3.98
The Frugal Scotsman,Scottish Export,5.24,26.93,19.52
10B1. Dunkleweizen,Dunkles Weissbier,5.54,12.03,17.7
Mysterious Wet IPA,American IPA,4.72,12.23,1.05
Honkers Ale Extra Special Bitter,Extra Special/Strong Bitter (ESB),4.8,30.26,19.18
No Boil Pilsner,American Lager,5.54,30.28,4.91
Gang Of Three,Extra Special/Strong Bitter (ESB),5.33,37.08,16.11
Light IPA Or Straight Up APA,American Pale Ale,5.29,40.42,6.59
Warrior Citra Maris,American Pale Ale,7,42.27,5.85
Chunky Monkey Porter,Brown Porter,6.6,34.4,34.22
Nice Pair Pale Ale,American Pale Ale,5.93,38.29,9.88
A.B. Noble,Belgian Dubbel,4.38,15.13,17.18
Sunburn Pale Ale,American Pale Ale,6.48,62.77,11.28
Lys Kiwi,American Pale Ale,5.16,50.05,13.29
New England IPA,American IPA,6.17,110.97,5.31
All Grain BIAB IPA (v2),American IPA,6.28,44.5,7.4
Bubba's Best Brown Ale,American Brown Ale,6.89,76,20.18
Hoppadile Dundee II,Belgian Specialty Ale,5.97,72.42,11.78
Lisopylka Octoberfest Lager,Classic American Pilsner,6.09,23.67,3.98
Hopaholics B-cup Belgian Blonde,Belgian Pale Ale,6.22,23.74,5.77
Vanilla Haze Porter,Robust Porter,5.95,35.53,43.02
Old Knobbly,English Barleywine,9.38,50.91,23.28
Cascade Monster,American IPA,6.18,58.1,8.19
White Chocolate Raspberry Stout,Sweet Stout,7.13,36.36,4.58
PROPINO SINGLE MALT,Belgian Pale Ale,7.41,98.24,5.39
Citra IPA Loosely Based On Zombie Dust,American IPA,6.77,79.93,7.42
Milk Stout With Coffee,Foreign Extra Stout,6.12,35.3,35.95
Rob's Funky Saison,Saison,7.35,12.24,8.51
PROPINO SINGLE MALT,Belgian Pale Ale,7.41,98.24,5.39
Rob's Funky Saison,Saison,7.35,12.24,8.51
A Blonde For Gary,Blonde Ale,5.69,18.77,5.17
Hammer English IPA,English IPA,6.45,101.86,10.98
Midtbrygg Belgian Dubbel,Belgian Dubbel,6.69,22.69,16.8
Dream Steam,California Common,5.7,62.3,11.33
Barclay Perkins TT Porter 1804,Brown Porter,5.98,53.06,33.87
Pliny,Imperial IPA,7.86,235.97,6.76
Honey Brown Ale,American Brown Ale,5.88,21.19,13.06
NEIPA Cascade,Specialty IPA: New England IPA,5.74,47.71,4.06
Irish Car Bomb Stout 2013,No Profile Selected,6.1,23.72,30.05
NB Black IPA,Specialty Beer,6.81,98.67,29.49
Munich Lager,Munich Dunkel,5.77,22.83,9.48
E5S Anchor Steam Ale 05.19.16,California Common Beer,5.93,50.86,8.08
IPA,American IPA,6.25,44.35,4.11
My Ruca Red IPA,Specialty IPA: Red IPA,6.57,60,11.66
Spicy Red Ale,Irish Red Ale,6.26,23.43,10.97
7Seventy7 Extra India Red Ale,Specialty IPA: Red IPA,7.07,58.58,11.94
New Castle Brown Ale (Old Ale #1),Northern English Brown,6.02,34.57,28.27
American Brown,American Brown Ale,5.85,39.89,25.81
Sunshine Wheat Beer,American Wheat or Rye Beer,4.52,24.15,4.45
84 - RYE'D FOOT BACK - 18-02-17,Specialty IPA: Rye IPA,5.48,13.08,9.9
2016/02/22 Wits End Witbier,Witbier,5.14,19.89,3.7
Toasted Lager,Vienna Lager,5.26,26.39,11.26
Møllenberg Brygg - Bleikfeit 2.0,American Pale Ale,5.34,44.94,8.15
CONUNDRUM — SESSION IPA,American IPA,3.34,64.17,8.65
Pilsner Czech,Bohemian Pilsener,5.16,39.98,3.37
"I ""C"" What You Did There APA",American Pale Ale,5.41,48.32,4.52
Raspberry Vanilla Milkshake IPA,American IPA,5.18,60.38,3.66
Jeti,Russian Imperial Stout,8.93,67.89,40
Saison,Saison,5.23,24.04,8.34
American Wheat Extract,American Wheat Beer,5.36,22.33,3.59
Another Crazy Oat Meal Stout,Sweet Stout,5.37,31.21,40
Dunkleweizen,Dunkelweizen,5.33,16.21,17.77
HDYB HONEY OKTOBERFEST,Oktoberfest/Märzen,5.59,23.12,11.15
English Saison Sours,International Pale Lager,4.3,24.62,3.45
Red IPA,American IPA,5.34,40.91,16.72
White IPA #1,American IPA,5.49,66.7,4.45
Negra Modelo,Munich Dunkel,5.51,29.29,14.01
RIS,Russian Imperial Stout,9.84,51.1,42.15
Big Brew Day Kolsch,Kölsch,4.87,23.28,4.38
ESPACIO VACIO BORRAR,Blonde Ale,5.2,28.58,5.25
Farmers Market Fruit Belgian Sour,Witbier,4.84,14.91,3.66
La Trigueña,Dunkles Weissbier,4.84,15.13,16.97
British Kolsch,Kölsch,4.83,26.71,5.53
Marzen Oktoberfest,Oktoberfest/Märzen,5.19,19.48,8.74
Brewdog Jet Black Heart,Sweet Stout,4.78,45.36,35.94
Hexnut Brown Clone,American Brown Ale,5.44,34.92,24.03
Happy Highlander,Other Smoked Beer,4.99,33.22,28.78
Dorgan's Irish Red,Irish Red Ale,5.42,22.89,12.77
FRANCONIAN PALE ALE,American Pale Ale,4.98,32.26,5.39
Mick's Amber Ale,American Amber Ale,5.34,43.4,13.1
Brown Mild W/munich Brewed 04-05-2014,Southern English Brown,3.79,17.22,29.81
Jett's 21st Barley Wine,American Barleywine,4.87,170.67,30.14
White Wedding Ale,American Pale Ale,5.58,31.6,17.62
Brown Porter For Barrel,American Porter,5.56,51,39.22
Hexen Brau,Dunkles Weissbier,5.36,15.2,19.45
1st Full Mash Sort Of Sierra (10-20-98 ) Leno,American Pale Ale,4.11,75.16,23.02
Gaula Pale Ale,American Pale Ale,4.7,25.62,4.31
Cream Ale,Cream Ale,4.56,16.31,11.09
Drunken Pumpkin,Holiday/Winter Special Spiced Beer,8.29,25.37,8.7
Bakke Brygg Belgisk Blonde Omigjen,Belgian Blond Ale,6.44,19.17,4.4
Summer Saison,Saison,5.97,29.07,11.24
Amarillo Amber Ale,American Amber Ale,5.06,40.63,6.78
Pour Some Porter On Me,American Porter,5.99,33.73,37.47
ABC Hop Sanatorium,American IPA,6.69,67.26,11.86
Magic 8-Ball - Extract (10l Boil),Foreign Extra Stout,8.47,128.54,41.75
Hefty Stout,Russian Imperial Stout,9.04,84.67,40
Imperial Blonde Ale,American Strong Ale,6.01,17.98,5.96
Amber Wheat Porter,Brown Porter,5.13,20.89,32.88
Winter Wolf Warmer,Russian Imperial Stout,9.89,35.68,39.71
Winter Warmer,Winter Seasonal Beer,8.18,46.08,34.36
(actual) Charlie 'O / Stiff Upper,American Brown Ale,5.98,22.06,19.49
German Pilsner,German Pilsner (Pils),5.19,29.74,3.52
21st Amendment Back In Black,American IPA,7.07,55.1,33.57
Consternation Without Representation,Oud Bruin,8.23,17.94,23.59
G'Night Red Prince,Imperial IPA,8.57,53.36,15.92
KHL Baltic Porter,Baltic Porter,8.48,30.93,27.74
Kate The Great Clone,Russian Imperial Stout,10.24,62.05,36.98
Empty The Cupboard,Mild,5.11,22.8,10.3
Holligan Acres Half Hop,American IPA,5.64,80.68,10.59
Who's Your Taddy Porter,Brown Porter,6.6,27.99,30.22
Oyster River Porter,Robust Porter,6.54,45.67,34.2
Brulosophy IPA (w/ 1056),American IPA,6.51,78.78,5.04
Maris Otter-amarillo Smash,American Pale Ale,5.62,28.57,5.46
Old Molly Hare Bootlegger Prohibition Moonshine Lager,American Lager,6.25,108.99,3.34
The Dark Knight,Russian Imperial Stout,8.24,66.57,36.51
Skeeter Pee,American Light Lager,6.75,0,0
Wookey Jack Clone,California Common Beer,7.72,83.94,37.34
Hill 301 Pale Ale (2),American Pale Ale,5.65,39.96,5.81
Cherry Bomb Chocolate Stout,Oatmeal Stout,7.66,33.61,30.77
Squeaker,American IPA,7.01,58.78,10.54
Oktoberfest,Oktoberfest/Märzen,5.76,24.88,8.36
Black Sheep Riggelwelter,Strong Bitter,5.83,49.08,13.96
Midnight Flight Rye IBA,American IPA,7.03,97.67,40
Casserole Brown,American Brown Ale,5.84,31.51,26.42
Imperial Brown Ale,Specialty IPA: Black IPA,8.05,88.7,33.11
Santa's Little Skälper,Holiday/Winter Special Spiced Beer,6.66,36.8,11.12
Russian Imperial Stout,Imperial Stout,11.7,88.06,36.09
90 Schilling,American Amber Ale,5.7,38.57,12.55
Britney Coconut Porter,Robust Porter,5.52,30.3,33.28
Homegrown Whole Leaf Cascade Pale Ale,American Pale Ale,5.18,45.25,5.64
Chocolate Stout (with Cocoa),Dry Stout,4.52,25.68,35.65
Cream Of Three Crops-Reversed,Cream Ale,4.93,14.78,2.45
OSH- English Pale Ale,Extra Special/Strong Bitter (ESB),4.88,44.03,10.72
Oktoberfest,Oktoberfest/Märzen,5.76,24.88,8.36
MB's B-day Split Batch,American Pale Ale,5.12,39.61,9.09
05B1. Kolsch,Kölsch,4.99,20.67,4.5
Doug's Office IPA ( 12-22-13 ),American IPA,5,61.51,8.19
Galaxy Pilsner,Bohemian Pilsener,5.43,44.76,4.57
Blonde Citra,Blonde Ale,4.03,18.5,5.62
Folke's Finest Puppy Bitter,Extra Special/Strong Bitter (ESB),5.18,33.06,15.7
Citra Lover,American Pale Ale,5.55,41.36,8.81
Bubblegum Wheat (Extract),American Wheat or Rye Beer,5.38,35.37,6.75
Lemon Blonde Ale,Blonde Ale,4.05,19.99,2.71
Yorkshire Square Bitter,Special/Best/Premium Bitter,4.68,35.19,9.48
Pilsner Urquell,German Pilsner (Pils),5.55,37.24,2.6
Lemon-Raspberry Wheat,American Wheat or Rye Beer,4.89,24.14,4.08
Kölsch,Kölsch,4.89,24.68,3.09
Rudolph's Vermillion Probocis,American Pale Ale,4.62,56.23,3.55
AG Marshall Oat IPA,American IPA,5.3,51.14,5.74
Mild Ale,Brown Porter,2.68,26.03,15.55
Original CABA Tankhouse,American Pale Ale,5.51,65.23,12.55
German Pilsner,German Pils,5.05,35.41,3.68
Sierra Nada Pale Ale,American Pale Ale,5.04,48.66,7.8
Sunset,American Wheat Beer,5.02,25.34,4.1
CUZÃO ARROGANTE,American Strong Ale,7.35,87.05,19.32
Chubby Highlander,American Pale Ale,4.49,9.2,3.06
Sorachi Weisse,Berliner Weisse,5.38,17.88,3.86
American Dunkel,Munich Dunkel,5.4,27.59,19.9
Viking Reward,Extra Special/Strong Bitter (ESB),5.16,35.46,15.91
Fontine La Salope [Extract],Saison,7.31,26.48,11.9
Black IPA,Specialty IPA: Black IPA,7.29,114.11,37.77
ESB Ale (6 Weeks),Extra Special/Strong Bitter (ESB),5.29,39.31,8.88
KriBaker Blueberry (Gluten Free),American Wheat or Rye Beer,4.24,27.62,3.59
Pissed Pony Pilsener,Bohemian Pilsener,4.95,37.08,5.09
Blakerton's Fresh Squeezed IPA Homage,American IPA,7.03,72.13,10.17
Small Batch Centennial,American IPA,7.34,65.54,11
Pardis (Mock Märzen),Oktoberfest/Märzen,4.95,25.81,10.65
Fuggle IPA,English IPA,4.37,35.63,6.63
Pumpkin Stout,Fruit and Spice Beer,7.8,21.67,49.3
American Ipa 092016,American IPA,6.66,79.85,8.91
Haka IPA,Specialty IPA: Belgian IPA,6.7,67.3,9.33
Duvel Clone,Belgian Specialty Ale,9.02,26.76,12.13
Randy's Chocolate Milk Stout,American Stout,6.15,41.55,32.97
Rootsrocker,American IPA,6.15,40.79,7.82
Pumpkin - Hefeweizen,Weizenbock,5.95,12.18,4.48
Southside IPA,American IPA,5.64,48.69,7.27
Barley Wine,American Barleywine,11.13,96.15,15.8
Green Mountain Pale Ale 2,American IPA,5.73,58.33,5.14
MFer No. 1,American Barleywine,11.17,111.88,14.05
Double Black Eye,Imperial IPA,8.96,105.12,40
Boston Homebrew Comp Ipa,Imperial IPA,8.18,136.77,6.11
Elder Brother IPA,American IPA,6.86,234.59,8.33
Leftovers,Baltic Porter,6.1,27.44,20.13
Pineappley SMASH,American Pale Ale,5.61,25.15,6.66
Dubnová,American IPA,5.7,58.11,6.74
Angie's B-Day Cider,Common Cider,5.77,0,7.24
Batch #1 - Furious Clone IPA,American IPA,6.3,74.1,10
Limeade Pale Ale,American Pale Ale,5.62,49.25,7.31
Ace Of Spade Black IPA,American IPA,6.81,75.79,35.25
25C - Belgian Strong Golden - BSG,Belgian Golden Strong Ale,9.13,30.14,3.79
Baronen,Russian Imperial Stout,11.82,51.08,40
Lupu Belgian GSA,Belgian Golden Strong Ale,9.33,34.57,4
Maine Lunch Clone,American IPA,7.37,71.13,8.54
Julesnadder,Specialty Beer,7.64,34.7,19.21
Dubbel Dogg Dare,Belgian Dubbel,9.07,22.53,12.62
Białe IPA,Specialty IPA: White IPA,6.7,54.48,4.43
Fatamorgana 666,American IPA,5.94,57.67,4.21
High Sierra Pale Ale,American Pale Ale,5.94,50.62,6.1
Modus Small Batch,American IPA,6.81,84.15,16.64
Black Pepper Porter,Robust Porter,6.01,48.11,42.19
2 Below,Winter Seasonal Beer,6.73,33.12,15.2
3x Unpronouncable-Sriracha Sorachi Saaz Basil Lemongrass IPA,American IPA,7.07,78.63,7.74
Punane Põrguline,Irish Red Ale,5.95,153.61,11.37
Kjeller 5 Mjød,Dry Mead,11.49,0,3.98
Pepper Pale Ale,American Pale Ale,6.89,73.1,8.66
Moose Juice,American IPA,6.03,60.99,8.2
22 - Burger & Fries IPA - 05-10-15,American IPA,6.8,64.62,6.29
Pineapple Wit IPA,Witbier,6.02,46.38,4.36
Dialed In Clone,Double IPA,7.97,121.65,6.61
Jeff Christmas Belgian Dubbel,Belgian Dubbel,6.61,29.68,13.57
Williams - 7 Giraffes,English IPA,5.12,25.11,5.31
Bald Brewer's Recipe,Belgian Specialty Ale,4.63,0,3.27
Cat 5 IPA,Imperial IPA,8.2,121.21,6.63
Mosaic Thump,American Pale Ale,4.75,48.67,6.2
Stout 3,Sweet Stout,6.45,26.3,39.35
правилно пиво,Czech Premium Pale Lager,5.5,36.08,3.96
EZ IPA V1,American IPA,5.6,64.51,9.36
FK:II Brown Ale,Northern English Brown,6.5,23.53,21.38
AHS Sweet Stout,Sweet Stout,4.8,17.7,37.99
Scientist Red,Old Ale,7.74,73.95,13.48
New Zealand Pils (79),German Pils,5.14,34.61,2.97
Flanders Red,Flanders Red Ale,4.7,4.21,15.51
Timothy Kilmer's Recipe,Dunkelweizen,8.5,71.94,23.02
Fooler's ESB,Extra Special/Strong Bitter (ESB),5.21,44.35,8.3
Igloo Double Honey Maibock,Doppelbock,8.5,20.39,7.05
Mow The Damn Lawn,American Light Lager,4.85,12.06,2.74
104 Bozark Ale,American Pale Ale,5.5,57.74,6.48
Tank 7 Klone,Saison,7.85,27.48,4.3
Ginger Lemongrass Wheat,American Wheat Beer,4.4,17.3,3.65
MO BETTA BITTA,Special/Best/Premium Bitter,4.53,29.79,8.13
правилно пиво,Czech Premium Pale Lager,5.5,36.08,3.96
Kelso's Ordinary Bitter II,Ordinary Bitter,3.66,26.55,7.05
Chocolate Stoute Joost,Sweet Stout,4.05,36.21,48.95
EZ IPA V1,American IPA,5.6,64.51,9.36
Guinness Clone,Dry Stout,4.46,39.41,33.96
Nutty Brown Ale - Newcastle Clone,Northern English Brown,4.01,22.05,25.67
Pissed Off Irishman,Irish Red Ale,4.31,21.35,11.92
Belgian Wheat Extract,Belgian Pale Ale,4.55,29.9,4.36
Dunkelweissen #1,Dunkles Weissbier,4.54,15.83,14.4
Mow The Damn Lawn,American Light Lager,4.85,12.06,2.74
4Gs Belgian Session IPA,Specialty IPA: Belgian IPA,4.68,60.73,10.2
Patersbier,Belgian Pale Ale,4,0,2.51
Modded IPA,Specialty Beer,3.52,76.16,21.34
Pekko Pale Ale (Blast Off),American IPA,5.09,35.58,3.17
SNPA Clone,American Pale Ale,5.38,40.68,7.95
Munich Helles,Munich Helles,5.06,16.78,4.85
German Hefeweizen,Weizen/Weissbier,4.59,32.14,4.2
Pliny Clone,American IPA,3.98,274.16,8.76
Lepo ESB,Experimental Beer,6.75,45.37,17.72
Medusa IPA,American IPA,6.71,71.5,6.45
Kölsch,Kölsch,5.04,23.5,3.78
Sapporo Black Stout,Foreign Extra Stout,5.8,46.29,32.23
Big Stout Take 2,Russian Imperial Stout,10.4,59.78,40
Descartes Saison (AG),Saison,6.54,27.02,9.04
Stone Levitation Clone,American Amber Ale,4.2,30.29,18.78
Brew Brothers SMASH IPA,American IPA,6.38,76.14,3.61
Chocolate Milk Stout,Sweet Stout,5.52,32.67,30.84
Cranked Up XPA,American Pale Ale,4.81,33.18,5.44
Blueberry Beer,California Common Beer,5.59,0,5.39
Grapefruit American Pale Ale,American Pale Ale,5.48,41.51,8.3
Jihadistøl,Russian Imperial Stout,9.14,76.33,49.41
Cerebral Celebration,American IPA,5.8,50.39,14.58
Linztoberfest Kolsch,No Profile Selected,4.7,26,1.9
Cream Ale,Cream Ale,4.18,25.88,5.34
Multi Hop Pale Ale,American Pale Ale,5.42,68.64,9.27
Best Coast IPA,American IPA,6.35,45.45,9.19
Wheat Chocolate Milk Stout,Sweet Stout,4.75,27.93,37.26
Belgian Quadrupel,Belgian Tripel,8.89,14.21,16.14
Fast Sour Cherry,Fruit Beer,6.12,15.5,17.82
Sapporo Black Stout,Foreign Extra Stout,5.8,46.29,32.23
Descartes Saison (AG),Saison,6.54,27.02,9.04
Brew Brothers SMASH IPA,American IPA,6.38,76.14,3.61
Cerebral Celebration,American IPA,5.8,50.39,14.58
Pomegranate Apple Cider,Fruit Cider,6.25,0,0
Tropical PIPA,American IPA,6.15,39.31,5.22
Best Coast IPA,American IPA,6.35,45.45,9.19
Bengali Attempt,American IPA,5.96,63.3,11.6
Simcoe APA,American Pale Ale,5.88,65.27,6.63
DARK MENACE,Sweet Stout,6,27.62,50
Orange Is The New White IPA,Specialty IPA: White IPA,6.18,68.56,5.36
Beto´s Hellesbock,Maibock/Helles Bock,6.96,32.07,10.85
Burning Speargun - Wee Heavy,Strong Scotch Ale,8.95,23.75,23.43
Hopparoni,American IPA,6.09,114.72,6.03
More Courage - Russian Imperial Stout,Russian Imperial Stout,9.88,77.42,35.35
RISter,Russian Imperial Stout,10.4,64.08,40
Hoptimal,Imperial IPA,9.38,130.42,7.76
Brut,California Common Beer,10.77,20.64,8.06
Traditional Bock,Traditional Bock,5.87,0,22.06
North Moors Mild,Northern English Brown,4.71,28.64,23.92
Lucky Jack Grainfather,American Pale Ale,4.63,32.22,6.32
Werewolf Of London,Special/Best/Premium Bitter,4.52,37.7,10.5
Cherry Brett Farmhouse,Specialty Fruit Beer,4.39,13,4.71
Rhinegeist Truth Clone,American IPA,6.57,147.06,6.04
Grapefruit Rye Ipa,American IPA,4.43,42.53,8.71
DARK MENACE,Sweet Stout,6,27.62,50
T&P's Daily Drinker Low Gravity IPA,American IPA,4.95,110.35,5.71
Burning Speargun - Wee Heavy,Strong Scotch Ale,8.95,23.75,23.43
Santa Jesus,Sweet Stout,4.33,23.72,40
Davenport Warmer,Specialty Beer,6.49,71.33,31.56
Capreta,Specialty IPA: Black IPA,6.42,75.49,39.33
American Pale Ale,American Pale Ale,5.5,38.71,8.53
Frühschoppen (Extract),Dunkelweizen,5.33,16.23,18.82
Warrior APA,American Pale Ale,5.5,30.8,6.1
More Courage - Russian Imperial Stout,Russian Imperial Stout,9.88,77.42,35.35
RISter,Russian Imperial Stout,10.4,64.08,40
Hoptimal,Imperial IPA,9.38,130.42,7.76
Wainwrights,Special/Best/Premium Bitter,4.34,27.97,6.08
Brut,California Common Beer,10.77,20.64,8.06
Czech Premium Pale Lager,Czech Premium Pale Lager,5.51,34.66,5.56
Mountmellick Brown Ale,Northern English Brown,5.55,0,10.88
Canadian Cream Ale,Cream Ale,5.51,11.12,3.66
Harpy,English IPA,4.29,100.08,7.41
India Oat Pale Ale (IOPA) 10 Bbl,American IPA,7.74,91.4,5.55
BG's Grisette,Belgian Specialty Ale,2.51,32.24,3.7
Amber Alert,California Common Beer,4.95,33.17,8.6
Midtbrygg Sommer Ale,American Pale Ale,5.54,32,6.34
Rum Barrel Aged Coconut Porter,Robust Porter,5.26,25.21,33.01
Burton Bridge Golden Delicious (Graham Wheeler),Special/Best/Premium Bitter,4.03,30.15,4.45
Historic Pilsner Urquell,Czech Premium Pale Lager,5.05,38,4.9
RedHells,International Amber Lager,3.88,30.88,4.21
Centennial Blonde 10g Sub,Blonde Ale,3.87,23.33,3.6
Weissbier,Weissbier,5.16,8.21,4.03
Altbier,North German Altbier,4.96,30.75,13.71
Leap Of Faith Ale,Specialty Beer,6.45,56.1,10.84
Kebekwa,Belgian Tripel,6.36,7.14,9.44
La Cucuracha Tier 9 377,Premium American Lager,4.78,20.27,3.57
American Amber,American Amber Ale,5.34,29.07,16.08
Dad's Birthday Ale,English IPA,4.71,51.98,5.95
Tempe Closet Peach Slam,Double IPA,10.1,165.36,8.91
Citrus Double IPA,American IPA,5.91,98.78,4.86
First Ever Brew Dry Bitter Ipa,American IPA,6.23,123.51,4.47
Chocolate/strawberry Cake Stout,American Stout,6.18,20.73,50
Ain’t No Hallertauer Girl,American IPA,6.88,62.14,7.78
Choco Oatmeal Stout (20 L),Oatmeal Stout,6.03,30.97,39.51
A Very Fuggly Christmas,Winter Seasonal Beer,7.74,51.42,31.17
APA,American Pale Ale,5.76,32.83,6.45
Peanut Butter Stout,American Stout,7.04,55.46,45.2
#8 Ranheimsøl - KinnVestkyst Clone 53L,English IPA,7.85,63.4,16.82
LonePine IPA,American IPA,6.31,56.33,6.57
Broken Hearted Ale,American IPA,8.69,43.38,6.05
Imperial Cream Ale 377 5%,Cream Ale,7.15,30.37,3.81
Hoppy Stout,American Stout,7.4,47.93,30.5
Big Red Machine (Red IPA),American IPA,7.15,108.09,18.58
Motarillo Saison,Saison,6.66,27.1,3.87
